record_id,source,title,snippet,link,thumbnail,video_link,snippet_highlighted_words,displayed_link,title_snippet,likes,comments,author,link_to_author,post_id
308,TikTok · ON Live Liên Minh,T1 Vô Địch CKTG 2025: Trùm Cuối Của Liên Minh,... Faker có buồn hay không thì câu trả lời chắc chắn là có nhưng đó là điều Faker đã trải qua ở Chung kết CKTG 2017 khi SKT để thua SSG với tỉ ...,https://www.tiktok.com/@onlivelienminh/video/7571694768711896338,https://serpapi.com/searches/6918867ca7d784982f5d4eb3/images/547dfe2cd0ae874328baaff117db302c679fb201fd0b9a1b6cfec4f4e1c45232.jpeg,,,545.7K+ views · 3 days ago,T1 Vô Địch CKTG 2025: Trùm Cuối Của Liên Minh ... Faker có buồn hay không thì câu trả lời chắc chắn là có nhưng đó là điều Faker đã trải qua ở Chung kết CKTG 2017 khi SKT để thua SSG với tỉ ...,,,onlivelienminh,https://www.tiktok.com/@onlivelienminh,7571694768711896338
309,TikTok · T1.Faker,Faker Outplay Highlights in League of Legends,"1834 Likes, TikTok video from T1.Faker (@t1fakerfans): “Watch Faker's amazing outplays in this League of Legends highlight reel.",https://www.tiktok.com/@t1fakerfans/video/7220064508767767851,https://serpapi.com/searches/69188681e22fed2c46986b06/images/fd8435bec26e38c0f92cabc443360417ba8907d6abb31e035d846c06265a8898.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTZQwqCI3xe-X4sTY6_7oLNLmrYVhGVtdPaeA,,146.7K+ views · 2 years ago,"Faker Outplay Highlights in League of Legends 1834 Likes, TikTok video from T1.Faker (@t1fakerfans): “Watch Faker's amazing outplays in this League of Legends highlight reel.",1834,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7220064508767767851
310,TikTok · GXLEAGUEOFLEGENDS,Is Magifelix Better Than Faker? The Untold Story of Matthew ...,Lol Oc Tadc · Felix and Lee Know Playing Game. Is Magifelix Better Than Faker? The Untold Story of Matthew Felix. Discover the incredible ...,https://www.tiktok.com/@gxleagueoflegends/video/7217854688966741254,https://serpapi.com/searches/69188681e22fed2c46986b06/images/fd8435bec26e38c0f92cabc443360417b33d5baa28cca552b399599d28a721fc.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQPacgbnm1Q1-QrNyLDOcoaghAprvqs6aPX3A,,652.6K+ views · 2 years ago,Is Magifelix Better Than Faker? The Untold Story of Matthew ... Lol Oc Tadc · Felix and Lee Know Playing Game. Is Magifelix Better Than Faker? The Untold Story of Matthew Felix. Discover the incredible ...,,,gxleagueoflegends,https://www.tiktok.com/@gxleagueoflegends,7217854688966741254
311,TikTok · Midbeast,Faker's POV at Worlds Revealed,"4️⃣Add the peppers, onions and garlic and fry for a couple of mins, then add the chilli and firm white parts of the spring onions and fry for a ...",https://www.tiktok.com/@midbeast/video/7161100362676456705,https://serpapi.com/searches/69188681e22fed2c46986b06/images/fd8435bec26e38c0f92cabc4433604170dae2665cc5a989963985ae8efc18727.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTzpD4UYGW_B9C0A3q-fluYZfwBHqykyxLH5g,,432.2K+ views · 3 years ago,"Faker's POV at Worlds Revealed 4️⃣Add the peppers, onions and garlic and fry for a couple of mins, then add the chilli and firm white parts of the spring onions and fry for a ...",,,midbeast,https://www.tiktok.com/@midbeast,7161100362676456705
313,TikTok · League World 🌍,League of Legends Owner vs Faker Tower Clash,All T up and available. Faker where he's gonna go again? He's just waiting as long as humanly possible. Now the whole committal. Shahu the ...,https://www.tiktok.com/@league_world4u/video/7310970984314555680,,,Faker,14.9K+ views · 1 year ago,League of Legends Owner vs Faker Tower Clash All T up and available. Faker where he's gonna go again? He's just waiting as long as humanly possible. Now the whole committal. Shahu the ...,,,league_world4u,https://www.tiktok.com/@league_world4u,7310970984314555680
314,TikTok · t1faker_fanpage,Faker: Unbelievable Plays in League of Legends,"3171 Likes, TikTok video from t1faker_fanpage (@zhieima): “Witness Faker's incredible skills and jaw-dropping plays in this compilation ...",https://www.tiktok.com/@zhieima/video/7372528375644032261,https://serpapi.com/searches/69188681e22fed2c46986b06/images/fd8435bec26e38c0f92cabc4433604176d2670177585bc781fe154d17a7aae2e.jpeg,,,71.7K+ views · 1 year ago,"Faker: Unbelievable Plays in League of Legends 3171 Likes, TikTok video from t1faker_fanpage (@zhieima): “Witness Faker's incredible skills and jaw-dropping plays in this compilation ...",3171,,zhieima,https://www.tiktok.com/@zhieima,7372528375644032261
315,TikTok · faethyme,Faker's Potential Role as T1's Support in League of Legends,"Polubienia: 7414,Komentarze: 98.Film użytkownika faethyme (@faethymes) na TikToku: „Explore how Faker could take on the support role for T1 ...",https://www.tiktok.com/@faethymes/video/7511693013534510358,https://serpapi.com/searches/69188681e22fed2c46986b06/images/fd8435bec26e38c0f92cabc44336041782c4effae90e14c3003177dbfda34bd1.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQ1CjdN8MqkD7o6_uID3K8gVd6QCEFdB1bq4w,,77.5K+ views · 5 months ago,"Faker's Potential Role as T1's Support in League of Legends Polubienia: 7414,Komentarze: 98.Film użytkownika faethyme (@faethymes) na TikToku: „Explore how Faker could take on the support role for T1 ...",,,faethymes,https://www.tiktok.com/@faethymes,7511693013534510358
316,TikTok · ZED_T1,League of Legends Zed TikTok Challenge by Faker,"Keywords: League of Legends, Zed, TikTok, Faker, challenge, lol, leagueoflegendszed, leagueoflegendszedtiktok, leagueoflegendszedtik, fakerzed, ...",https://www.tiktok.com/@zed_t1.faker/video/7203090161402432810,,,Faker,17.1K+ views · 2 years ago,"League of Legends Zed TikTok Challenge by Faker Keywords: League of Legends, Zed, TikTok, Faker, challenge, lol, leagueoflegendszed, leagueoflegendszedtiktok, leagueoflegendszedtik, fakerzed, ...",,,zed_t1.faker,https://www.tiktok.com/@zed_t1.faker,7203090161402432810
317,TikTok · ShyKnock,Faker's Potential Recovery from Wrist Injury in Gaming,"342 Likes, TikTok video from ShyKnock (@shyknocklol): “Explore Faker's ongoing wrist injury and its impact on his career in League of ...",https://www.tiktok.com/@shyknocklol/video/7251272817725967658,https://serpapi.com/searches/69188687f6d5eea5d8d44f21/images/1912f8ce4fba4cd19eee7456848a7faa52297666fb16b07fac76f3b713ee3e08.jpeg,,,5.9K+ views · 2 years ago,"Faker's Potential Recovery from Wrist Injury in Gaming 342 Likes, TikTok video from ShyKnock (@shyknocklol): “Explore Faker's ongoing wrist injury and its impact on his career in League of ...",342,,shyknocklol,https://www.tiktok.com/@shyknocklol,7251272817725967658
318,TikTok · Red Bull Gaming,#faker the 🐐 #greatestofalltime #lck #lol #leaguetiktok ...,the rookie season faker put together in 2013. was incredible. it was unprecedented. it was the kind of debut year that every rookie. in lowland ...,https://www.tiktok.com/@redbullgaming/video/7130698274826210566,https://serpapi.com/searches/69188687f6d5eea5d8d44f21/images/1912f8ce4fba4cd19eee7456848a7faa2142f1271ec244b4d19f449ecfff52f5.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcS9zCPKG9a3_tgdTPSiJ8GF3dw7lkY7Rfy53Q,,3.7K+ views · 3 years ago,#faker the 🐐 #greatestofalltime #lck #lol #leaguetiktok ... the rookie season faker put together in 2013. was incredible. it was unprecedented. it was the kind of debut year that every rookie. in lowland ...,,,redbullgaming,https://www.tiktok.com/@redbullgaming,7130698274826210566
319,TikTok · ONLY ZOMBIES,Faker Reaction Time Test: Dodging Everything in League of ...,How to Play Hacker Blooket. Faker Reaction Time Test: Dodging Everything in League of Legends. Watch as someone showcases incredible reaction ...,https://www.tiktok.com/@zombiegamergg/video/7282404869649206574,https://serpapi.com/searches/69188687f6d5eea5d8d44f21/images/1912f8ce4fba4cd19eee7456848a7faa8d25f17bef099f0d68804294677b0985.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQ6L_RQ2f8E2UgTLCJjUEdG3AyHYE2QyXxANg,,261.7K+ views · 2 years ago,Faker Reaction Time Test: Dodging Everything in League of ... How to Play Hacker Blooket. Faker Reaction Time Test: Dodging Everything in League of Legends. Watch as someone showcases incredible reaction ...,,,zombiegamergg,https://www.tiktok.com/@zombiegamergg,7282404869649206574
320,TikTok · NA,Sktt1 #t1Faker | t1 faker,TikTok video from NA (@defnotdeeznuts): “#Sktt1 #t1Faker”. t1 faker. Which skin is Faker going to pick when T1 wins?original sound - NA.,https://www.tiktok.com/@defnotdeeznuts/video/7569703826341547319,,,"faker, Faker",290+ views · 1 week ago,Sktt1 #t1Faker | t1 faker TikTok video from NA (@defnotdeeznuts): “#Sktt1 #t1Faker”. t1 faker. Which skin is Faker going to pick when T1 wins?original sound - NA.,,,defnotdeeznuts,https://www.tiktok.com/@defnotdeeznuts,7569703826341547319
321,TikTok · Outside Joke,Faker Banned: Riot's Controversial Decision,"⚡ Faker went AFK, and a Brazilian streamer reported him for abandoning the game. Despite the situation, Faker wrote an apology letter to Riot ...",https://www.tiktok.com/@outside_joke/video/7316210491737705774,https://serpapi.com/searches/69188687f6d5eea5d8d44f21/images/1912f8ce4fba4cd19eee7456848a7faaf479113e9ff15fa864aeaf821a85b8ee.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSh1lNMb1brzycHBD3G11b4S5k29v_xT1y93A,,680K+ views · 1 year ago,"Faker Banned: Riot's Controversial Decision ⚡ Faker went AFK, and a Brazilian streamer reported him for abandoning the game. Despite the situation, Faker wrote an apology letter to Riot ...",,,outside_joke,https://www.tiktok.com/@outside_joke,7316210491737705774
322,TikTok · theScore esports,$500 FAKER SKIN?! #Faker #LeagueofLegends #League ...,"2936 Likes, TikTok video from theScore esports (@thescoreesports): “$500 FAKER SKIN?! #Faker #LeagueofLegends #League #RiotGames #gaming”.",https://www.tiktok.com/@thescoreesports/video/7375253222451088645,https://serpapi.com/searches/69188687f6d5eea5d8d44f21/images/1912f8ce4fba4cd19eee7456848a7faa454c63670a697047a17902371f2bddf5.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcS7FPN_nrgC1Qi2RcfIH8-kQNVCBzHxvpnBMw,,34.4K+ views · 1 year ago,"$500 FAKER SKIN?! #Faker #LeagueofLegends #League ... 2936 Likes, TikTok video from theScore esports (@thescoreesports): “$500 FAKER SKIN?! #Faker #LeagueofLegends #League #RiotGames #gaming”.",2936,,thescoreesports,https://www.tiktok.com/@thescoreesports,7375253222451088645
323,TikTok · lol.outplay.clips,Ezzzz Game #Faker #leagueoflegends #gamer #lol # ...,"53 Likes, TikTok video from lol.outplay.clips (@lol.outplay.clips): “Ezzzz Game #Faker #leagueoflegends #gamer #lol #highlight #gaming ...",https://www.tiktok.com/@lol.outplay.clips/video/7163865634588314926,,,Faker,2.4K+ views · 3 years ago,"Ezzzz Game #Faker #leagueoflegends #gamer #lol # ... 53 Likes, TikTok video from lol.outplay.clips (@lol.outplay.clips): “Ezzzz Game #Faker #leagueoflegends #gamer #lol #highlight #gaming ...",53,,lol.outplay.clips,https://www.tiktok.com/@lol.outplay.clips,7163865634588314926
324,TikTok · LPL,Mundo Goes Where He Pleases: Worlds 2025 Highlights,"Faker : Espera, ¿Creo que (Tu) lo estas? Oner : Pero es que, el ... Faker : ¿Qué tiene de difícil jugar con Mundo? Oner : No tiene ...",https://www.tiktok.com/@lpl_official/video/7570681456150744334,https://serpapi.com/searches/69188687f6d5eea5d8d44f21/images/1912f8ce4fba4cd19eee7456848a7faa95cf3a5d9069b786d4942bafb7df73a1.jpeg,,,1.9M+ views · 6 days ago,"Mundo Goes Where He Pleases: Worlds 2025 Highlights Faker : Espera, ¿Creo que (Tu) lo estas? Oner : Pero es que, el ... Faker : ¿Qué tiene de difícil jugar con Mundo? Oner : No tiene ...",,,lpl_official,https://www.tiktok.com/@lpl_official,7570681456150744334
327,TikTok · ‍,Faker's Epic Return to the Finals: A Journey of Triumph,Dive into the world of League of Legends with Skt t1 faker and experience the excitement firsthand! #leagueoflegends #leaguetiktok #sktt1faker.,https://www.tiktok.com/@koreanx46/video/7291715236418145569,https://serpapi.com/searches/6918868cdd2e1693de2d39f5/images/db1a25c1c767efe9b987188da28864a10405323e6afee99990e0dc1e7b447d31.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcR6YH2wY6PZAI11sIoaN4EaSqsDFoc5qBGNJQ,,1.3M+ views · 2 years ago,Faker's Epic Return to the Finals: A Journey of Triumph Dive into the world of League of Legends with Skt t1 faker and experience the excitement firsthand! #leagueoflegends #leaguetiktok #sktt1faker.,,,koreanx46,https://www.tiktok.com/@koreanx46,7291715236418145569
328,TikTok · lol.outplay.clips,faker beat ryze so badly #leagueoflegends #lol #riotgames ...,"88 Likes, TikTok video from lol.outplay.clips (@lol.outplay.clips): “faker beat ryze so badly #leagueoflegends #lol #riotgames #league ...",https://www.tiktok.com/@lol.outplay.clips/video/7164960958119497002,,,faker,4.3K+ views · 3 years ago,"faker beat ryze so badly #leagueoflegends #lol #riotgames ... 88 Likes, TikTok video from lol.outplay.clips (@lol.outplay.clips): “faker beat ryze so badly #leagueoflegends #lol #riotgames #league ...",88,,lol.outplay.clips,https://www.tiktok.com/@lol.outplay.clips,7164960958119497002
329,TikTok · sntlm_o,Faker가 $500 아리 스킨을 사용하지 않은 이유,TikTok video from sntlm_o (@sntlm_o): “Faker가 $500 아리 스킨을 사용하지 않은 진짜 이유를 밝혀드립니다. 이 영상을 통해 그의 경험을 확인 ...,https://www.tiktok.com/@sntlm_o/video/7384339926306835717,,,Faker,2.5K+ views · 1 year ago,Faker가 $500 아리 스킨을 사용하지 않은 이유 TikTok video from sntlm_o (@sntlm_o): “Faker가 $500 아리 스킨을 사용하지 않은 진짜 이유를 밝혀드립니다. 이 영상을 통해 그의 경험을 확인 ...,,,sntlm_o,https://www.tiktok.com/@sntlm_o,7384339926306835717
331,TikTok · Ăn mừng T1 có 6 cup,cuộc solo vĩ đại giữa T1.Faker VS SKTT1. ...,"6499 Lượt thích,118 Bình luận.Video TikTok từ Ăn mừng T1 có 6 cup (@t1.hoang_050109): ""cuộc solo vĩ đại giữa T1.Faker VS SKTT1.",https://www.tiktok.com/@t1.hoang_050109/video/7572462282790292756,,,Faker,95K+ views · 1 day ago,"cuộc solo vĩ đại giữa T1.Faker VS SKTT1. ... 6499 Lượt thích,118 Bình luận.Video TikTok từ Ăn mừng T1 có 6 cup (@t1.hoang_050109): ""cuộc solo vĩ đại giữa T1.Faker VS SKTT1.",,,t1.hoang_050109,https://www.tiktok.com/@t1.hoang_050109,7572462282790292756
332,TikTok · T1.Faker,Best League of Legends Moments ft. Faker - Top 1 Plays,"#leagueoflegends #lolguide #lolgamer #loloutplay #lolhighlights #t1faker #fakerlol #t1lol. Keywords: League of Legends moments, Faker highlights ...",https://www.tiktok.com/@t1fakerfans/video/7338799305337113899,https://serpapi.com/searches/6918868cdd2e1693de2d39f5/images/db1a25c1c767efe9b987188da28864a1cdb4fcd9485837b7e3bd2e39898d5b41.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSOFboxh64bJ97xINcdcVGXDRPB-nflTaSwfg,,286.2K+ views · 1 year ago,"Best League of Legends Moments ft. Faker - Top 1 Plays #leagueoflegends #lolguide #lolgamer #loloutplay #lolhighlights #t1faker #fakerlol #t1lol. Keywords: League of Legends moments, Faker highlights ...",,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7338799305337113899
333,TikTok · T1.Faker,Faker Highlights in League of Legends,"Get insights, tips, and tricks from the legendary gamer. #leagueoflegends #t1faker #fakerlol #lolhighlights. Keywords: T1 Faker League of ...",https://www.tiktok.com/@t1fakerfans/video/7330646150673861930,https://serpapi.com/searches/6918868cdd2e1693de2d39f5/images/db1a25c1c767efe9b987188da28864a1304a5683b602b54c49d27a3d63aea641.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQnbhHJgApeeskHpRi4qkRLfoQatVg6N9Pghg,,209.5K+ views · 1 year ago,"Faker Highlights in League of Legends Get insights, tips, and tricks from the legendary gamer. #leagueoflegends #t1faker #fakerlol #lolhighlights. Keywords: T1 Faker League of ...",,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7330646150673861930
336,TikTok · BeastVids,Faker Yone is Insane #gaming #leagueoflegends #faker,"267 Likes, TikTok video from BeastVids (@beastofvids): “Faker Yone is Insane #gaming #leagueoflegends #faker”. Trap Mafia - Lastra.",https://www.tiktok.com/@beastofvids/video/7218539260947844395,,,"Faker, faker",25K+ views · 2 years ago,"Faker Yone is Insane #gaming #leagueoflegends #faker 267 Likes, TikTok video from BeastVids (@beastofvids): “Faker Yone is Insane #gaming #leagueoflegends #faker”. Trap Mafia - Lastra.",267,,beastofvids,https://www.tiktok.com/@beastofvids,7218539260947844395
337,TikTok · LoL Esports,LoL Esports - 롤드컵 2025: 승리와 패배의 교차점,"""Mic check T1 vs KT"" Faker : Lên đi, có a đây. Doran : E lỗi rồi a cơ, cứu bé. Tình huống Doran mắc lỗi trong ván 5 chung kết LMHT - LOL Kết ...",https://www.tiktok.com/@lolesports/video/7571045221425745165,https://serpapi.com/searches/691886923f79f5209f53d6b5/images/77390ff8e7f7f8c55205e9798bfcae6bdb48890fd97e3b52123d64496aa3415e.jpeg,,,374.8K+ views · 5 days ago,"LoL Esports - 롤드컵 2025: 승리와 패배의 교차점 ""Mic check T1 vs KT"" Faker : Lên đi, có a đây. Doran : E lỗi rồi a cơ, cứu bé. Tình huống Doran mắc lỗi trong ván 5 chung kết LMHT - LOL Kết ...",,,lolesports,https://www.tiktok.com/@lolesports,7571045221425745165
338,TikTok · T1.Faker,Faker Outplays Ahri with Pantheon Mid in League of Legends,Witness the intense gameplay and strategic moves in this exciting showdown! #faker #leagueoflegends #outplayed #ahri. Keywords: Faker vs Ahri ...,https://www.tiktok.com/@t1fakerfans/video/7197066824066845998,https://serpapi.com/searches/691886923f79f5209f53d6b5/images/77390ff8e7f7f8c55205e9798bfcae6bdf4d2b42ed28419fd247ef3125796a67.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQzW9bAhweqdYqXG9iJJnNbIQqChg87YoDkMw,,17.1K+ views · 2 years ago,Faker Outplays Ahri with Pantheon Mid in League of Legends Witness the intense gameplay and strategic moves in this exciting showdown! #faker #leagueoflegends #outplayed #ahri. Keywords: Faker vs Ahri ...,,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7197066824066845998
339,TikTok · T1.Faker,Faker's Mid Ezreal Mastery - Part 3,"137 Likes, TikTok video from T1.Faker (@t1fakerfans): “Discover the thrilling outplays of Faker using Mid Ezreal in League of Legends!",https://www.tiktok.com/@t1fakerfans/video/7357350485365476651,https://serpapi.com/searches/691886923f79f5209f53d6b5/images/77390ff8e7f7f8c55205e9798bfcae6b46d7bb666be869f921389302cd86d475.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSCAgTj99q9vyJ6lEE82CH64fjllDBkC5NyMw,,3.4K+ views · 1 year ago,"Faker's Mid Ezreal Mastery - Part 3 137 Likes, TikTok video from T1.Faker (@t1fakerfans): “Discover the thrilling outplays of Faker using Mid Ezreal in League of Legends!",137,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7357350485365476651
341,TikTok · Omlet-LOLclips,Faker's Incredible 1vs4 Escape in League of Legends,"Do they kill Faker? Yes or no? Videos? No. Okay, let's see what he does. 3 on 1, 4 on 1 as Cody Sun comes down.",https://www.tiktok.com/@omletlolclips/video/7276423644979514657,,,Faker,382.6K+ views · 2 years ago,"Faker's Incredible 1vs4 Escape in League of Legends Do they kill Faker? Yes or no? Videos? No. Okay, let's see what he does. 3 on 1, 4 on 1 as Cody Sun comes down.",,,omletlolclips,https://www.tiktok.com/@omletlolclips,7276423644979514657
342,TikTok · zytrustt,Faker's Teleport Play in League of Legends Wild Rift,"676 Likes, 20 Comments. TikTok video from zytrustt (@zytrustt): “Watch Faker's incredible teleport play in Wild Rift!",https://www.tiktok.com/@zytrustt/video/7492362381079661842,,,Faker's,870+ views · 7 months ago,"Faker's Teleport Play in League of Legends Wild Rift 676 Likes, 20 Comments. TikTok video from zytrustt (@zytrustt): “Watch Faker's incredible teleport play in Wild Rift!",676,20,zytrustt,https://www.tiktok.com/@zytrustt,7492362381079661842
343,TikTok · T1.Faker,Top League of Legends Moments by Faker,"1381 Likes, TikTok video from T1.Faker (@t1fakerfans): “Watch the best highlights and outplays by T1 Faker in League of Legends.",https://www.tiktok.com/@t1fakerfans/video/7326082875902659882,https://serpapi.com/searches/691886923f79f5209f53d6b5/images/77390ff8e7f7f8c55205e9798bfcae6bc7d4c937b22f1505f31d41890bc57646.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQTnnvzMbVkibwNkTYEllLb8qHTQ-rUwV159g,,61.2K+ views · 1 year ago,"Top League of Legends Moments by Faker 1381 Likes, TikTok video from T1.Faker (@t1fakerfans): “Watch the best highlights and outplays by T1 Faker in League of Legends.",1381,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7326082875902659882
344,TikTok · jayla,Heeseung vs Faker: The Ultimate Fanboy Moment in League ...,"It's very easy to play. even for non gamers like me. The game features songs from artists like gamers 1, 2, Dustin, hey girls, lesser and so ...",https://www.tiktok.com/@jayjk_20/video/7325435287486729505,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6b0587e7cfe7566b0d1509517283c81daf.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQmWB6RJHAdF2RxQxVXjSuwaz7b9dT-z5uE-g,,3.7M+ views · 1 year ago,"Heeseung vs Faker: The Ultimate Fanboy Moment in League ... It's very easy to play. even for non gamers like me. The game features songs from artists like gamers 1, 2, Dustin, hey girls, lesser and so ...",,,jayjk_20,https://www.tiktok.com/@jayjk_20,7325435287486729505
345,TikTok · T1.Faker,Faker No Look Play in League of Legends,Watch Faker's incredible no-look play in this League of Legends highlight! #shorts #fakerlol #leagueoflegends #highlight #outplayed. Keywords: ...,https://www.tiktok.com/@t1fakerfans/video/7224142853310549290,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6bddf59d9d9b3a5914d758392345956e22.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcT5y7gFvgG3C46A8ABpvzzwkizvBUQu71XpqQ,,19.6K+ views · 2 years ago,Faker No Look Play in League of Legends Watch Faker's incredible no-look play in this League of Legends highlight! #shorts #fakerlol #leagueoflegends #highlight #outplayed. Keywords: ...,,,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7224142853310549290
346,TikTok · XTV Network,"Siêu đội hình JDG lộ diện, có cả Zeus lẫn Viper #LMHT ...",'Faker bản nữ' bị phản đối dữ dội khi được mời cổ vũ IG tại CKTG 2025 #LienMinhHuyenThoai #XTVNetwork #Faker · nhạc nền - XTV Network. 1199 ...,https://www.tiktok.com/@xtv.esports/video/7572424047531740437,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6b48228487b4b42016ae637a710c4ea25a.jpeg,,,64.7K+ views · 1 day ago,"Siêu đội hình JDG lộ diện, có cả Zeus lẫn Viper #LMHT ... 'Faker bản nữ' bị phản đối dữ dội khi được mời cổ vũ IG tại CKTG 2025 #LienMinhHuyenThoai #XTVNetwork #Faker · nhạc nền - XTV Network. 1199 ...",,,xtv.esports,https://www.tiktok.com/@xtv.esports,7572424047531740437
347,TikTok · ShepGG,The Greatest League of Legends Outplay: Faker vs Ryu,"During the play, Faker's precise use of spells and lightning-fast reactions stunned viewers worldwide. Despite the pressure, Faker relied on ...",https://www.tiktok.com/@shepgg/video/7093645626352618795,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6b44a3612abc7e69cffb6c38fff0bf8a6c.jpeg,,,118.9K+ views · 3 years ago,"The Greatest League of Legends Outplay: Faker vs Ryu During the play, Faker's precise use of spells and lightning-fast reactions stunned viewers worldwide. Despite the pressure, Faker relied on ...",,,shepgg,https://www.tiktok.com/@shepgg,7093645626352618795
349,TikTok · Theanh28 Entertainment,CẢM XÚC VỠ ÒA CỦA KHÁN GIẢ KHI T1 VÔ ĐỊCH CKTG ...,CẢM XÚC VỠ ÒA CỦA KHÁN GIẢ KHI T1 VÔ ĐỊCH CKTG 2025 #theanh28 #theanh28news #tiktoknews #T1 #WORLD2025 ; Fuyuka. 8 ; Faker giải nghệ thì đổi tên ...,https://www.tiktok.com/@theanh28entertainment/video/7570705138847943952,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6b93abfdb82bb3f58fd6b593bd7354ea07.jpeg,,,510.2K+ views · 6 days ago,CẢM XÚC VỠ ÒA CỦA KHÁN GIẢ KHI T1 VÔ ĐỊCH CKTG ... CẢM XÚC VỠ ÒA CỦA KHÁN GIẢ KHI T1 VÔ ĐỊCH CKTG 2025 #theanh28 #theanh28news #tiktoknews #T1 #WORLD2025 ; Fuyuka. 8 ; Faker giải nghệ thì đổi tên ...,,,theanh28entertainment,https://www.tiktok.com/@theanh28entertainment,7570705138847943952
350,TikTok · Caster Hoàng Luân,lmht - Doran Cứu Cả Ván Đấu Cho T1,... Faker có buồn hay không thì câu trả lời chắc chắn là có nhưng đó là điều Faker đã trải qua ở Chung kết CKTG 2017 khi SKT để thua SSG với tỉ ...,https://www.tiktok.com/@blvhoangluan/video/7570679942766202120,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6bc5d83f0d803f36582a3efd6c5bf1b77e.jpeg,,,1.3M+ views · 6 days ago,lmht - Doran Cứu Cả Ván Đấu Cho T1 ... Faker có buồn hay không thì câu trả lời chắc chắn là có nhưng đó là điều Faker đã trải qua ở Chung kết CKTG 2017 khi SKT để thua SSG với tỉ ...,,,blvhoangluan,https://www.tiktok.com/@blvhoangluan,7570679942766202120
351,TikTok · ON Live Liên Minh,Đẳng cấp sp số 1 thế giới =))) #ONLiveLienMinh #CKTG2025 ...,... Faker có buồn hay không thì câu trả lời chắc chắn là có nhưng đó là điều Faker đã trải qua ở Chung kết CKTG 2017 khi SKT để thua SSG với tỉ ...,https://www.tiktok.com/@onlivelienminh/video/7571401198855523602,https://serpapi.com/searches/691886976c4c0c645b812189/images/e47f00d888e01a78fafe61ec9fd12a6baa4f3dfd1c632b9caacca8ccd03e4fae.jpeg,,,667.6K+ views · 4 days ago,Đẳng cấp sp số 1 thế giới =))) #ONLiveLienMinh #CKTG2025 ... ... Faker có buồn hay không thì câu trả lời chắc chắn là có nhưng đó là điều Faker đã trải qua ở Chung kết CKTG 2017 khi SKT để thua SSG với tỉ ...,,,onlivelienminh,https://www.tiktok.com/@onlivelienminh,7571401198855523602
352,TikTok · GGEZ,Faker's Insane Reaction Speed in League of Legends,Watch Faker's incredible reaction speed in this League of Legends montage featuring Yone and Akali! #gaming #leagueoflegends #faker #lolmontage.,https://www.tiktok.com/@ggezmontages/video/7465613086456565014,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDh8D0RdFdV0hr4ONgqPzlSphPcsgxu-F26GXWkqAEcYxFve-UcxplLQ&s,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcR8JLYostDiE61m8Sk7vjNFJATx8gYpi1klYg,,1.7M+ views · 9 months ago,Faker's Insane Reaction Speed in League of Legends Watch Faker's incredible reaction speed in this League of Legends montage featuring Yone and Akali! #gaming #leagueoflegends #faker #lolmontage.,,,ggezmontages,https://www.tiktok.com/@ggezmontages,7465613086456565014
